id_icpe,nom_original,structure,etablissement,nom_complet,code_insee_commune,nom_commune,epci_siren,epci_nom,coordonnees_lat_lon,geometrie_geojson,id_ligne_export,siret,regime_icpe,categorie_seveso,priorite_nationale,url_fiche_georisques,elevage_bovins,elevage_porcs,elevage_volailles,activite_carriere,activite_eolienne,activite_industrielle,directive_ied,code_naf_division,date_enregistrement,annee_enregistrement
3104861,Décharge d'Auros,Décharge d'Auros,,Décharge d'Auros,33021,Auros,200044394,CC du Réolais en Sud Gironde,"44.5094649, -0.1650809","{""coordinates"": [-0.1650809, 44.5094649], ""type"": ""Point""}",237,21330021300013,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104861,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-04-09T00:00:00+02:00,2025
3104886,CERTENERGIE,CERTENERGIE,,CERTENERGIE,33019,Audenge,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.7227449, -0.9780749","{""coordinates"": [-0.9780749, 44.7227449], ""type"": ""Point""}",239,82043321700016,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104886,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35,2025-02-10T00:00:00+01:00,2025
3104899,TBSE PAPREC SUD-OUEST,TBSE PAPREC SUD-OUEST,,TBSE PAPREC SUD-OUEST,33422,Saint-Jean-d'Illac,243301165,CC Jalle-Eau-Bourde,"44.8066909, -0.750508","{""coordinates"": [-0.750508, 44.8066909], ""type"": ""Point""}",240,53931361900014,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104899,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,43,2025-06-25T00:00:00+02:00,2025
3104919,ONEAYGUE (ex.QUARTUS LOGISTIQUE),ONEAYGUE (ex.QUARTUS LOGISTIQUE),,ONEAYGUE (ex.QUARTUS LOGISTIQUE),33023,Ayguemorte-les-Graves,243301264,CC de Montesquieu,"44.7090599, -0.476452","{""coordinates"": [-0.476452, 44.7090599], ""type"": ""Point""}",242,88478570000011,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104919,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,68,2026-03-07T00:00:00+01:00,2026
3104972,LE ROY LOGISTIQUE,LE ROY LOGISTIQUE,,LE ROY LOGISTIQUE,33032,Bassens,243300316,Bordeaux Métropole,"44.9013729, -0.531906","{""coordinates"": [-0.531906, 44.9013729], ""type"": ""Point""}",245,44199620400653,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104972,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,52,2026-01-22T00:00:00+01:00,2026
3105027,RAMI Jérôme,RAMI Jérôme,,RAMI Jérôme,33493,Saint-Yzans-de-Médoc,200069995,CC Médoc Coeur de Presqu'île,"45.3244379, -0.8245399","{""coordinates"": [-0.8245399, 45.3244379], ""type"": ""Point""}",248,,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
3105049,AEEF,AEEF,Saint-Jean-d'Illac — 390 allée de Peronette,AEEF — Saint-Jean-d'Illac — 390 allée de Peronette,33422,Saint-Jean-d'Illac,243301165,CC Jalle-Eau-Bourde,"44.8073599, -0.8072639","{""coordinates"": [-0.8072639, 44.8073599], ""type"": ""Point""}",250,,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105049,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
3105066,DARTESS (ex NEMO INVEST SAS),DARTESS (ex NEMO INVEST SAS),,DARTESS (ex NEMO INVEST SAS),33207,Izon,200070092,CA du Libournais,"44.9124979, -0.3517889","{""coordinates"": [-0.3517889, 44.9124979], ""type"": ""Point""}",251,42418554400063,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105066,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2026-03-12T00:00:00+01:00,2026
3105109,WINE'S LINK FRANCE,WINE'S LINK FRANCE,,WINE'S LINK FRANCE,33321,Peujard,243301223,CC du Grand Cubzaguais,"45.0477129, -0.410755","{""coordinates"": [-0.410755, 45.0477129], ""type"": ""Point""}",252,84821897000012,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105109,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-19T00:00:00+01:00,2025
3105110,EHTP,EHTP,Saint-Jean-d'Illac — Allée des deux poteaux,EHTP — Saint-Jean-d'Illac — Allée des deux poteaux,33422,Saint-Jean-d'Illac,243301165,CC Jalle-Eau-Bourde,"44.8122939, -0.728154","{""coordinates"": [-0.728154, 44.8122939], ""type"": ""Point""}",253,43998740500024,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105110,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42,2025-08-03T00:00:00+02:00,2025
3105173,EARL DES VIGNES RAYMOND,EARL DES VIGNES RAYMOND,,EARL DES VIGNES RAYMOND,33388,Saint-Ciers-de-Canesse,200023794,CC de Blaye,"45.1000349, -0.598548","{""coordinates"": [-0.598548, 45.1000349], ""type"": ""Point""}",257,42170643300016,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
5200391,AQUILA HYGIENE SAS (ex PAPETERIE DE BEGLES),AQUILA HYGIENE SAS (ex PAPETERIE DE BEGLES),,AQUILA HYGIENE SAS (ex PAPETERIE DE BEGLES),33039,Bègles,243300316,Bordeaux Métropole,"44.8143649, -0.537615","{""coordinates"": [-0.537615, 44.8143649], ""type"": ""Point""}",480,53332699700020,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200391,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,17,2025-10-18T00:00:00+02:00,2025
5200410,SIFLAND,SIFLAND,,SIFLAND,33036,Bazas,200043982,CC du Bazadais,"44.4351909, -0.216425","{""coordinates"": [-0.216425, 44.4351909], ""type"": ""Point""}",484,46520085500018,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200410,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,2026-01-06T00:00:00+01:00,2026
5200415,PAPREC METAL DECONSTRUCTION  SOLUTIONS (ex Véolia Démantèlement),PAPREC METAL DECONSTRUCTION  SOLUTIONS (ex Véolia Démantèlement),,PAPREC METAL DECONSTRUCTION  SOLUTIONS (ex Véolia Démantèlement),33049,Beychac-et-Caillau,243301249,CC Les Rives de la Laurence,"44.8701179, -0.391179","{""coordinates"": [-0.391179, 44.8701179], ""type"": ""Point""}",486,32390188400011,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200415,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38,2025-02-10T00:00:00+01:00,2025
5200416,TRUITE ARGENTIERE,TRUITE ARGENTIERE,,TRUITE ARGENTIERE,33051,Biganos,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.6390899, -0.942953","{""coordinates"": [-0.942953, 44.6390899], ""type"": ""Point""}",487,78177681000017,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200416,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-09-23T00:00:00+02:00,2025
5200418,LAPOULE Michel,LAPOULE Michel,,LAPOULE Michel,33051,Biganos,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.6457529, -0.983623","{""coordinates"": [-0.983623, 44.6457529], ""type"": ""Point""}",489,31662700900046,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200418,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,2025-02-10T00:00:00+01:00,2025
5200419,NADAU,NADAU,,NADAU,33051,Biganos,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.6418909, -0.976481","{""coordinates"": [-0.976481, 44.6418909], ""type"": ""Point""}",490,,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200419,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200425,HEIDELBERG MATERIALS France Granulats,HEIDELBERG MATERIALS France Granulats,Blanquefort,HEIDELBERG MATERIALS France Granulats — Blanquefort,33056,Blanquefort,243300316,Bordeaux Métropole,"44.9088829, -0.6513579","{""coordinates"": [-0.6513579, 44.9088829], ""type"": ""Point""}",493,57216565200023,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,2025-02-10T00:00:00+01:00,2025
5200442,LAFARGE GRANULATS (LG) - IC,LAFARGE GRANULATS (LG),IC — Blanquefort,LAFARGE GRANULATS (LG) — IC — Blanquefort,33056,Blanquefort,243300316,Bordeaux Métropole,"44.9137899, -0.592366","{""coordinates"": [-0.592366, 44.9137899], ""type"": ""Point""}",498,56211088202250,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200442,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8,2026-04-01T00:00:00+02:00,2026
5200446,UNIVAR,UNIVAR,,UNIVAR,33056,Blanquefort,243300316,Bordeaux Métropole,"44.9277369, -0.6067209","{""coordinates"": [-0.6067209, 44.9277369], ""type"": ""Point""}",502,56207142300262,AUTORISATION,SEUIL_BAS,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200446,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,2026-04-01T00:00:00+02:00,2026
5200454,PEROLO INDUSTRIE,PEROLO INDUSTRIE,,PEROLO INDUSTRIE,33058,Blaye,200023794,CC de Blaye,"45.1333999, -0.6568039","{""coordinates"": [-0.6568039, 45.1333999], ""type"": ""Point""}",505,58622005500113,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200454,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,2025-02-10T00:00:00+01:00,2025
2,PITCH IMMO SNC : HEXAHUB : hangars logistiques (ex PITCH PROMOTION),PITCH IMMO SNC : HEXAHUB : hangars logistiques (ex PITCH PROMOTION),,PITCH IMMO SNC : HEXAHUB : hangars logistiques (ex PITCH PROMOTION),33183,Gauriaguet,243301223,CC du Grand Cubzaguais,"45.0471929, -0.3941709","{""coordinates"": [-0.3941709, 45.0471929], ""type"": ""Point""}",1,42298971500186,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0000000002,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41,2026-02-24T00:00:00+01:00,2026
3100059,FAYAT ENTREPRISE TP,FAYAT ENTREPRISE TP,,FAYAT ENTREPRISE TP,33306,Noaillac,200044394,CC du Réolais en Sud Gironde,"44.5166079, -0.019571","{""coordinates"": [-0.019571, 44.5166079], ""type"": ""Point""}",5,34324155000015,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003100059,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42,2026-03-04T00:00:00+01:00,2026
3100083,SCA FAMILLE BEAUMARTIN,SCA FAMILLE BEAUMARTIN,Saint-Christophe-des-Bardes,SCA FAMILLE BEAUMARTIN — Saint-Christophe-des-Bardes,33384,Saint-Christophe-des-Bardes,200035533,CC du Grand Saint Emilionnais,"44.8914289, -0.118955","{""coordinates"": [-0.118955, 44.8914289], ""type"": ""Point""}",6,41388496600016,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003100083,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
3100223,SAFRAN CERAMICS,SAFRAN CERAMICS,,SAFRAN CERAMICS,33200,Le Haillan,243300316,Bordeaux Métropole,"44.8726399, -0.681398","{""coordinates"": [-0.681398, 44.8726399], ""type"": ""Point""}",12,44051305900087,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003100223,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,72,2026-03-18T00:00:00+01:00,2026
3100269,Société GANS,Société GANS,,Société GANS,33005,Andernos-les-Bains,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.7320949, -1.079795","{""coordinates"": [-1.079795, 44.7320949], ""type"": ""Point""}",14,49804442900013,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003100269,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2026-03-18T00:00:00+01:00,2026
3100791,CANTILLAC JEAN PIERRE - ISDI,CANTILLAC JEAN PIERRE,ISDI,CANTILLAC JEAN PIERRE — ISDI,33330,Pompignac,243301355,CC les Coteaux Bordelais,"44.8525269, -0.4292889","{""coordinates"": [-0.4292889, 44.8525269], ""type"": ""Point""}",20,41274402100012,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003100791,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2025-02-10T00:00:00+01:00,2025
3101201,CdC Médoc Estuaire - Déchetterie,CdC Médoc Estuaire,Déchetterie,CdC Médoc Estuaire — Déchetterie,33012,Arsac,243301447,CC Médoc Estuaire,"44.9809629, -0.684645","{""coordinates"": [-0.684645, 44.9809629], ""type"": ""Point""}",36,24330144700062,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84,2025-06-13T00:00:00+02:00,2025
3101242,TERRES BORDELAISES,TERRES BORDELAISES,,TERRES BORDELAISES,33047,Berson,200023794,CC de Blaye,"45.1031989, -0.601908","{""coordinates"": [-0.601908, 45.1031989], ""type"": ""Point""}",41,48183569200023,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
3101253,MONSIEUR MINUZZO FREDERIC,MONSIEUR MINUZZO FREDERIC,,MONSIEUR MINUZZO FREDERIC,33140,Créon,243301215,CC du Créonnais,"44.7704039, -0.3414069","{""coordinates"": [-0.3414069, 44.7704039], ""type"": ""Point""}",43,44419864200027,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101253,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
3101375,SCEA HERITIERS ESCURE,SCEA HERITIERS ESCURE,,SCEA HERITIERS ESCURE,33480,Saint-Sulpice-de-Faleyrens,200035533,CC du Grand Saint Emilionnais,"44.8568649, -0.1852399","{""coordinates"": [-0.1852399, 44.8568649], ""type"": ""Point""}",45,42380871600025,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
3101787,VIDEAU Philippe (ex DLB),VIDEAU Philippe (ex DLB),,VIDEAU Philippe (ex DLB),33433,Saint-Loubès,243301249,CC Les Rives de la Laurence,"44.9276259, -0.43009","{""coordinates"": [-0.43009, 44.9276259], ""type"": ""Point""}",53,,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101787,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2026-03-28T00:00:00+01:00,2026
3101797,MAVROBIO,MAVROBIO,,MAVROBIO,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8529109, -0.5710859","{""coordinates"": [-0.5710859, 44.8529109], ""type"": ""Point""}",54,,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101797,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
3101891,MADAME VALBOM NADAL ISABELLE,MADAME VALBOM NADAL ISABELLE,,MADAME VALBOM NADAL ISABELLE,33015,Arveyres,200070092,CA du Libournais,"44.8713939, -0.297123","{""coordinates"": [-0.297123, 44.8713939], ""type"": ""Point""}",58,43126946300011,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101891,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
3101894,VIGNOBLES CLEMENT FAYAT,VIGNOBLES CLEMENT FAYAT,Libourne,VIGNOBLES CLEMENT FAYAT — Libourne,33243,Libourne,200070092,CA du Libournais,"44.9173649, -0.2372249","{""coordinates"": [-0.2372249, 44.9173649], ""type"": ""Point""}",59,59635017300040,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,2025-02-10T00:00:00+01:00,2025
3101909,HARAS MONTDESIR,HARAS MONTDESIR,,HARAS MONTDESIR,33228,Lansac,243301223,CC du Grand Cubzaguais,"45.0689159, -0.54619","{""coordinates"": [-0.54619, 45.0689159], ""type"": ""Point""}",60,52811303800020,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101909,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2026-03-02T00:00:00+01:00,2026
3101912,COOPERATIVE PRUNES D'AQUITAINE,COOPERATIVE PRUNES D'AQUITAINE,,COOPERATIVE PRUNES D'AQUITAINE,33400,Saint-Ferme,200069599,CC Rurales de l'Entre-Deux-Mers,"44.6962929, 0.054219","{""coordinates"": [0.054219, 44.6962929], ""type"": ""Point""}",61,51138008100014,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101912,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
3101933,MORLANNE Patrick,MORLANNE Patrick,,MORLANNE Patrick,33303,Nérigean,200070092,CA du Libournais,"44.8449469, -0.2788379","{""coordinates"": [-0.2788379, 44.8449469], ""type"": ""Point""}",62,41274683600029,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101933,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,2025-02-10T00:00:00+01:00,2025
3101964,SARL CALLAC MG,SARL CALLAC MG,,SARL CALLAC MG,33205,Illats,200069581,CC Convergence Garonne,"44.6076909, -0.3693889","{""coordinates"": [-0.3693889, 44.6076909], ""type"": ""Point""}",64,50468107300012,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
3102598,SCEA ALBERT PEUCH,SCEA ALBERT PEUCH,,SCEA ALBERT PEUCH,33480,Saint-Sulpice-de-Faleyrens,200035533,CC du Grand Saint Emilionnais,"44.8568649, -0.1852399","{""coordinates"": [-0.1852399, 44.8568649], ""type"": ""Point""}",100,34948053300018,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102598,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
3102726,CHATEAU LA VUE,CHATEAU LA VUE,,CHATEAU LA VUE,33394,Saint-Émilion,200035533,CC du Grand Saint Emilionnais,"44.8764419, -0.161716","{""coordinates"": [-0.161716, 44.8764419], ""type"": ""Point""}",107,79279065100014,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102726,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
3102865,MADAME MEUNIER MARIE DOMINIQUE,MADAME MEUNIER MARIE DOMINIQUE,,MADAME MEUNIER MARIE DOMINIQUE,33363,Sadirac,243301215,CC du Créonnais,"44.7854449, -0.3873609","{""coordinates"": [-0.3873609, 44.7854449], ""type"": ""Point""}",118,39172561100019,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2026-03-02T00:00:00+01:00,2026
3102910,SC CHATEAU PATACHE D AUX,SC CHATEAU PATACHE D AUX,Bégadan — CHATEAU PLAGNAC,SC CHATEAU PATACHE D AUX — Bégadan — CHATEAU PLAGNAC,33038,Bégadan,200069995,CC Médoc Coeur de Presqu'île,"45.3532689, -0.9002729","{""coordinates"": [-0.9002729, 45.3532689], ""type"": ""Point""}",121,38796384600028,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
3103046,SCEA VIGNOBLES GABY,SCEA VIGNOBLES GABY,,SCEA VIGNOBLES GABY,33174,Fronsac,243301397,CC du Fronsadais,"44.9324709, -0.280113","{""coordinates"": [-0.280113, 44.9324709], ""type"": ""Point""}",126,42121404000014,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
3103051,SCEA LE CLOS SAINT MARTIN,SCEA LE CLOS SAINT MARTIN,,SCEA LE CLOS SAINT MARTIN,33394,Saint-Émilion,200035533,CC du Grand Saint Emilionnais,"44.8928739, -0.1624639","{""coordinates"": [-0.1624639, 44.8928739], ""type"": ""Point""}",128,79808480200015,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103051,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
3103054,SCEV GAUDRIE & FILS,SCEV GAUDRIE & FILS,,SCEV GAUDRIE & FILS,33364,Saillans,243301397,CC du Fronsadais,"44.9602709, -0.2810299","{""coordinates"": [-0.2810299, 44.9602709], ""type"": ""Point""}",129,34140740100015,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103054,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
3105174,SAS DES VIGNOBLES PHILIPPE DE LAGARCIE,SAS DES VIGNOBLES PHILIPPE DE LAGARCIE,,SAS DES VIGNOBLES PHILIPPE DE LAGARCIE,33100,Cars,200023794,CC de Blaye,"45.1255149, -0.6346939","{""coordinates"": [-0.6346939, 45.1255149], ""type"": ""Point""}",258,31457184500010,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105174,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
3105185,SCEA VIGNOBLES FRANCOIS JANOUEIX,SCEA VIGNOBLES FRANCOIS JANOUEIX,,SCEA VIGNOBLES FRANCOIS JANOUEIX,33302,Néac,200035533,CC du Grand Saint Emilionnais,"44.9472159, -0.163475","{""coordinates"": [-0.163475, 44.9472159], ""type"": ""Point""}",261,43342751500013,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
3105195,LA DISTILLERIE DE LA RIVE DROITE,LA DISTILLERIE DE LA RIVE DROITE,,LA DISTILLERIE DE LA RIVE DROITE,33014,Les Artigues-de-Lussac,200035533,CC du Grand Saint Emilionnais,"44.9796929, -0.148487","{""coordinates"": [-0.148487, 44.9796929], ""type"": ""Point""}",262,85170859400029,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105195,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,2025-02-10T00:00:00+01:00,2025
3105227,ECOPOLE BELLEVUE (exSOGEFI MATERIAUX),ECOPOLE BELLEVUE (exSOGEFI MATERIAUX),,ECOPOLE BELLEVUE (exSOGEFI MATERIAUX),33281,Mérignac,243300316,Bordeaux Métropole,"44.8395189, -0.737917","{""coordinates"": [-0.737917, 44.8395189], ""type"": ""Point""}",263,89456954000012,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105227,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38,2025-02-10T00:00:00+01:00,2025
3105243,EARL CHATEAU MILLE ROSES,EARL CHATEAU MILLE ROSES,,EARL CHATEAU MILLE ROSES,33262,Macau,243301447,CC Médoc Estuaire,"45.0074939, -0.6180599","{""coordinates"": [-0.6180599, 45.0074939], ""type"": ""Point""}",266,53148250300012,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105243,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
3105244,SCEA DU CHATEAU PATRIS,SCEA DU CHATEAU PATRIS,,SCEA DU CHATEAU PATRIS,33394,Saint-Émilion,200035533,CC du Grand Saint Emilionnais,"44.8928739, -0.1624639","{""coordinates"": [-0.1624639, 44.8928739], ""type"": ""Point""}",267,43202304200018,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105244,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
